BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,INJURIES_DEATH,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_LOCATION,END_RANGE,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON
201707,23,330,201707,23,610,KENTUCKY,21,2017,July,Flood,C,205,ROWAN,JKL,23-JUL-17 03:30:00,EST-5,23-JUL-17 06:10:00,0,0,0,0,0,75.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,1,HAYS CROSSING,1,HAYS CROSSING,38.2418,-83.3406,38.2328,-83.3361
201707,23,500,201707,23,645,INDIANA,18,2017,July,Flood,C,163,VANDERBURGH,PAH,23-JUL-17 05:00:00,CST-6,23-JUL-17 06:45:00,0,0,0,0,0,0.00K,0.00K,Unknown,,,Heavy Rain,,,,2,EVANSVILLE,2,EVANSVILLE,38.009,-87.55,37.98,-87.5867
201707,23,600,201707,23,600,INDIANA,18,2017,July,Flood,C,117,ORANGE,LMK,23-JUL-17 06:00:00,EST-5,23-JUL-17 06:00:00,0,0,0,0,0,0.00K,0.00K,Trained Spotter,,,Heavy Rain,,,,1,PAOLI ARPT,1,PAOLI ARPT,38.58,-86.46,38.5801,-86.4543
201707,23,630,201707,23,730,WEST VIRGINIA,54,2017,July,Flood,C,61,MONONGALIA,PBZ,23-JUL-17 06:30:00,EST-5,23-JUL-17 07:30:00,0,0,0,0,0,0.00K,0.00K,911 Call Center,,,Heavy Rain,,,,1,TRIUNE,1,CLINTON FURNACE,39.4943,-79.9712,39.5214,-79.9903
201707,23,705,201707,23,705,INDIANA,18,2017,July,Flash Flood,C,37,DUBOIS,LMK,23-JUL-17 07:05:00,EST-5,23-JUL-17 07:05:00,0,0,0,0,0,0.00K,0.00K,Trained Spotter,,,Heavy Rain,,,,2,FERDINAND,2,FERDINAND,38.23,-86.83,38.2258,-86.8298
201707,23,715,201707,23,800,INDIANA,18,2017,July,Flash Flood,C,101,MARTIN,IND,23-JUL-17 07:15:00,EST-5,23-JUL-17 08:00:00,0,0,0,0,0,2.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,1,LOOGOOTEE,1,LOOGOOTEE,38.6802,-86.9107,38.6802,-86.9099
201707,23,1045,201707,23,1145,PENNSYLVANIA,42,2017,July,Flash Flood,C,45,DELAWARE,PHI,23-JUL-17 10:45:00,EST-5,23-JUL-17 11:45:00,0,0,0,0,0,0.00K,0.00K,State Official,,,Heavy Rain,,,,1,CHADDS FORD,1,CHADDS FORD,39.87,-75.59,39.8837,-75.5643
201707,23,1245,201707,23,2300,IOWA,19,2017,July,Flood,C,19,BUCHANAN,DVN,23-JUL-17 12:45:00,CST-6,23-JUL-17 23:00:00,0,0,0,0,0,50.00K,0.00K,River/Stream Gage,,,Heavy Rain,,,,2,OTTERVILLE,3,ROWLEY,42.5001,-91.9819,42.4065,-91.8681
201707,23,1400,201707,31,1230,ILLINOIS,17,2017,July,Flood,C,161,ROCK ISLAND,DVN,23-JUL-17 14:00:00,CST-6,31-JUL-17 12:30:00,0,0,0,0,0,100.00K,10.00K,River/Stream Gage,,,Heavy Rain,,,,2,SILVIS HGTS,0,BLACKHAWK STATE PARK,41.4805,-90.4095,41.4717,-90.5695
201707,23,1400,201707,31,145,ILLINOIS,17,2017,July,Flood,C,161,ROCK ISLAND,DVN,23-JUL-17 14:00:00,CST-6,31-JUL-17 01:45:00,0,0,0,0,0,100.00K,10.00K,River/Stream Gage,,,Heavy Rain,,,,0,JOSLIN,1,OSBORN,41.55,-90.22,41.5303,-90.2914
201707,23,1500,201707,23,1600,ARIZONA,4,2017,July,Flash Flood,C,19,PIMA,TWC,23-JUL-17 15:00:00,MST-7,23-JUL-17 16:00:00,0,0,0,0,0,0.00K,0.00K,Broadcast Media,,,Heavy Rain,,,,22,GREATERVILLE,22,GREATERVILLE,31.702,-110.3715,31.7144,-110.3696
201707,23,1511,201707,23,1830,NEW YORK,36,2017,July,Flash Flood,C,69,ONTARIO,BUF,23-JUL-17 15:11:00,EST-5,23-JUL-17 18:30:00,0,0,0,0,0,50.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,2,CANANDAIGUA,1,CANANDAIGUA,42.8496,-77.2804,42.8826,-77.3087
201707,23,1530,201707,23,1700,ILLINOIS,17,2017,July,Flood,C,31,COOK,LOT,23-JUL-17 15:30:00,CST-6,23-JUL-17 17:00:00,0,0,0,0,0,0.00K,0.00K,Trained Spotter,,,Heavy Rain,,,,2,SCHAUMBURG,2,SCHAUMBURG,42.027,-88.1105,42.0256,-88.111
201707,23,1530,201707,23,1830,ARIZONA,4,2017,July,Flash Flood,C,25,YAVAPAI,FGZ,23-JUL-17 15:30:00,MST-7,23-JUL-17 18:30:00,0,0,0,0,0,0.00K,0.00K,Park/Forest Service,,,Heavy Rain,,,,6,RIMROCK ARPT,1,MONTEZUMA CASTLE,34.73,-111.78,34.6359,-111.8338
201707,23,1542,201707,23,1700,ILLINOIS,17,2017,July,Flood,C,43,DU PAGE,LOT,23-JUL-17 15:42:00,CST-6,23-JUL-17 17:00:00,0,0,0,0,0,0.00K,0.00K,Trained Spotter,,,Heavy Rain,,,,2,BARTLETT,1,MUNGER,41.9935,-88.2085,41.9853,-88.2088
201707,23,1545,201707,23,2045,ARIZONA,4,2017,July,Flash Flood,C,25,YAVAPAI,FGZ,23-JUL-17 15:45:00,MST-7,23-JUL-17 20:45:00,0,0,0,0,0,0.00K,0.00K,Official NWS Observations,,,Heavy Rain,,,,5,GRAND VIEW,7,CAMP VERDE ARPT,34.49,-112.79,34.4285,-111.8209
201707,23,1600,201707,23,1730,ILLINOIS,17,2017,July,Flood,C,43,DU PAGE,LOT,23-JUL-17 16:00:00,CST-6,23-JUL-17 17:30:00,0,0,0,0,0,0.00K,0.00K,NWS Employee,,,Heavy Rain,,,,2,NAPERVILLE,2,NAPERVILLE,41.7573,-88.1429,41.756,-88.1437
201707,23,1600,201707,23,2000,NEW YORK,36,2017,July,Flash Flood,C,69,ONTARIO,BUF,23-JUL-17 16:00:00,EST-5,23-JUL-17 20:00:00,0,0,0,0,0,20.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,0,CANAOICE CORNERS,2,HONEOYE,42.73,-77.53,42.7599,-77.534
201707,23,1600,201707,23,1620,NORTH CAROLINA,37,2017,July,Flash Flood,C,125,MOORE,RAH,23-JUL-17 16:00:00,EST-5,23-JUL-17 16:20:00,0,0,0,0,0,5.00K,0.00K,Newspaper,,,Heavy Rain,,,,1,MIDTOWN,1,ABERDEEN ARPT,35.162,-79.441,35.124,-79.441
201707,23,1608,201707,23,1700,ARIZONA,4,2017,July,Flash Flood,C,19,PIMA,TWC,23-JUL-17 16:08:00,MST-7,23-JUL-17 17:00:00,0,0,0,0,0,2.00K,0.00K,Broadcast Media,,,Heavy Rain,,,,2,DREXEL HGTS,4,DREXEL HGTS,32.1445,-111.0186,32.1374,-111.0661
201707,23,1620,201707,23,1730,ILLINOIS,17,2017,July,Flood,C,197,WILL,LOT,23-JUL-17 16:20:00,CST-6,23-JUL-17 17:30:00,0,0,0,0,0,0.00K,0.00K,NWS Employee,,,Heavy Rain,,,,0,PLAINFIELD CLOW ARPT,0,PLAINFIELD CLOW ARPT,41.7031,-88.1221,41.7002,-88.1213
201707,23,1630,201707,23,1635,SOUTH CAROLINA,45,2017,July,Flash Flood,C,25,CHESTERFIELD,CAE,23-JUL-17 16:30:00,EST-5,23-JUL-17 16:35:00,0,0,0,0,0,0.10K,0.10K,Law Enforcement,,,Heavy Rain,,,,4,RUBY,4,RUBY,34.6872,-80.2356,34.6866,-80.2351
201707,23,1638,201707,23,1708,ARIZONA,4,2017,July,Flash Flood,C,19,PIMA,TWC,23-JUL-17 16:38:00,MST-7,23-JUL-17 17:08:00,0,0,0,0,0,0.00K,0.00K,Social Media,,,Heavy Rain,,,,2,JAYNES,1,JAYNES,32.2774,-111.0333,32.2875,-111.0399
201707,23,1645,201707,23,1800,NEW YORK,36,2017,July,Flash Flood,C,37,GENESEE,BUF,23-JUL-17 16:45:00,EST-5,23-JUL-17 18:00:00,0,0,0,0,0,15.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,2,WEST BETHANY,1,BETHANY CENTER,42.8798,-78.2239,42.8846,-78.1224
201707,23,1645,201707,23,1840,NORTH CAROLINA,37,2017,July,Flash Flood,C,153,RICHMOND,RAH,23-JUL-17 16:45:00,EST-5,23-JUL-17 18:40:00,0,0,0,0,0,0.00K,0.00K,Public,,,Heavy Rain,,,,2,LEWARAE,3,DIGGS,34.957,-79.824,34.835,-79.8136
201707,23,1650,201707,23,1800,ILLINOIS,17,2017,July,Flood,C,197,WILL,LOT,23-JUL-17 16:50:00,CST-6,23-JUL-17 18:00:00,0,0,0,0,0,0.00K,0.00K,Trained Spotter,,,Heavy Rain,,,,1,CRYSTAL LAWNS,1,CRYSTAL LAWNS,41.5397,-88.1524,41.5269,-88.1523
201707,23,1655,201707,23,1730,ARIZONA,4,2017,July,Flash Flood,C,9,GRAHAM,TWC,23-JUL-17 16:55:00,MST-7,23-JUL-17 17:30:00,0,0,0,0,0,0.00K,0.00K,Social Media,,,Heavy Rain,,,,1,SOLOMON,2,LONE STAR,32.8102,-109.6214,32.8076,-109.6563
201707,23,1700,201707,23,1900,NORTH CAROLINA,37,2017,July,Flash Flood,C,179,UNION,GSP,23-JUL-17 17:00:00,EST-5,23-JUL-17 19:00:00,0,0,0,0,0,5.00K,0.00K,911 Call Center,,,Heavy Rain,,,,1,WINGATE,3,WINGATE,34.986,-80.478,34.937,-80.49
201707,23,1702,201707,23,1915,MARYLAND,24,2017,July,Flash Flood,C,25,HARFORD,LWX,23-JUL-17 17:02:00,EST-5,23-JUL-17 19:15:00,0,0,0,0,0,0.00K,0.00K,911 Call Center,,,Heavy Rain,,,,0,ABERDEEN,0,ABERDEEN,39.5209,-76.1703,39.5232,-76.1699
201707,23,1722,201707,23,1915,MARYLAND,24,2017,July,Flash Flood,C,25,HARFORD,LWX,23-JUL-17 17:22:00,EST-5,23-JUL-17 19:15:00,0,0,0,0,0,0.00K,0.00K,911 Call Center,,,Heavy Rain,,,,1,ABERDEEN,1,ABERDEEN,39.532,-76.1698,39.5294,-76.1706
201707,23,1743,201707,23,1915,MARYLAND,24,2017,July,Flash Flood,C,25,HARFORD,LWX,23-JUL-17 17:43:00,EST-5,23-JUL-17 19:15:00,0,0,0,0,0,0.00K,0.00K,911 Call Center,,,Heavy Rain,,,,1,ABERDEEN,1,ABERDEEN,39.516,-76.1611,39.5132,-76.1565
201707,23,1745,201707,23,1945,PENNSYLVANIA,42,2017,July,Flash Flood,C,133,YORK,CTP,23-JUL-17 17:45:00,EST-5,23-JUL-17 19:45:00,0,0,0,0,0,0.00K,0.00K,State Official,,,Heavy Rain,,,,1,MT ROYAL,1,DAVIDSBURG,40.0172,-76.8961,39.9667,-76.8878
201707,23,1750,201707,23,2030,PENNSYLVANIA,42,2017,July,Flash Flood,C,43,DAUPHIN,CTP,23-JUL-17 17:50:00,EST-5,23-JUL-17 20:30:00,0,0,0,0,0,0.00K,0.00K,State Official,,,Heavy Rain,,,,1,ENHAUT,0,WEST END,40.2225,-76.8308,40.2817,-76.8919
201707,23,1800,201707,23,1945,PENNSYLVANIA,42,2017,July,Flash Flood,C,133,YORK,CTP,23-JUL-17 18:00:00,EST-5,23-JUL-17 19:45:00,0,0,0,0,0,0.00K,0.00K,Newspaper,,,Heavy Rain,,,,1,RAILROAD,1,RAILROAD,39.7827,-76.7011,39.755,-76.7199
201707,23,1800,201707,23,1800,MARYLAND,24,2017,July,Flash Flood,C,15,CECIL,PHI,23-JUL-17 18:00:00,EST-5,23-JUL-17 18:00:00,0,0,0,0,0,0.00K,0.00K,911 Call Center,,,Heavy Rain,,,,1,AIKIN,0,AIKIN,39.5611,-76.0766,39.5633,-76.0699
201707,23,1804,201707,23,2004,ARIZONA,4,2017,July,Flash Flood,C,25,YAVAPAI,FGZ,23-JUL-17 18:04:00,MST-7,23-JUL-17 20:04:00,0,0,0,0,0,0.00K,0.00K,Public,,,Heavy Rain,,,,1,HUMBOLDT,4,GOODWIN,34.49,-112.24,34.57,-112.3256
201707,23,1809,201707,23,1909,ARIZONA,4,2017,July,Flash Flood,C,25,YAVAPAI,FGZ,23-JUL-17 18:09:00,MST-7,23-JUL-17 19:09:00,0,0,0,0,0,0.00K,0.00K,Emergency Manager,,,Heavy Rain / Burn Area,,,,2,MAYER,3,MAYER,34.3834,-112.1944,34.3715,-112.2027
201707,23,1810,201707,23,1815,SOUTH CAROLINA,45,2017,July,Flash Flood,C,79,RICHLAND,CAE,23-JUL-17 18:10:00,EST-5,23-JUL-17 18:15:00,0,0,0,0,0,0.10K,0.10K,Other Federal Agency,,,Heavy Rain,,,,1,OLYMPIA MILLS,1,OLYMPIA MILLS,33.9881,-81.0284,33.9873,-81.0287
201707,23,1823,201707,23,1830,SOUTH CAROLINA,45,2017,July,Flash Flood,C,79,RICHLAND,CAE,23-JUL-17 18:23:00,EST-5,23-JUL-17 18:30:00,0,0,0,0,0,0.10K,0.10K,Fire Department/Rescue,,,Heavy Rain,,,,1,OLYMPIA MILLS,1,OLYMPIA MILLS,33.9881,-81.0283,33.9872,-81.0288
201707,23,1829,201707,23,1834,SOUTH CAROLINA,45,2017,July,Flash Flood,C,79,RICHLAND,CAE,23-JUL-17 18:29:00,EST-5,23-JUL-17 18:34:00,0,0,0,0,0,0.10K,0.10K,Public,,,Heavy Rain,,,,1,COLUMBIA,2,COLUMBIA,34.0122,-81.0409,34.0122,-81.0416
201707,23,1830,201707,23,2245,ARIZONA,4,2017,July,Flash Flood,C,21,PINAL,PSR,23-JUL-17 18:30:00,MST-7,23-JUL-17 22:45:00,0,0,0,0,0,0.00K,0.00K,Trained Spotter,,,Heavy Rain,,,,2,SACATON,4,MAGMA,33.0987,-111.7612,33.0872,-111.4591
201707,23,1840,201707,23,1930,DELAWARE,10,2017,July,Flash Flood,C,3,NEW CASTLE,PHI,23-JUL-17 18:40:00,EST-5,23-JUL-17 19:30:00,0,0,0,0,0,0.00K,0.00K,Broadcast Media,,,Heavy Rain,,,,1,MT CUBA,1,MT CUBA,39.76,-75.64,39.7722,-75.6261
201707,23,1845,201707,23,2100,MARYLAND,24,2017,July,Flash Flood,C,25,HARFORD,LWX,23-JUL-17 18:45:00,EST-5,23-JUL-17 21:00:00,0,0,0,0,0,0.00K,0.00K,911 Call Center,,,Heavy Rain,,,,1,HAVRE DE GRACE,1,HAVRE DE GRACE,39.5578,-76.104,39.5406,-76.1033
201707,23,1845,201707,23,2100,MARYLAND,24,2017,July,Flash Flood,C,25,HARFORD,LWX,23-JUL-17 18:45:00,EST-5,23-JUL-17 21:00:00,0,0,0,0,0,0.00K,0.00K,911 Call Center,,,Heavy Rain,,,,1,HAVRE DE GRACE,1,HAVRE DE GRACE,39.5577,-76.1086,39.5595,-76.105
201707,23,1845,201707,23,2230,OHIO,39,2017,July,Flash Flood,C,157,TUSCARAWAS,PBZ,23-JUL-17 18:45:00,EST-5,23-JUL-17 22:30:00,0,0,0,0,0,10.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,1,NEW PHILADELPHIA,1,NEW PHILADELPHIA,40.5009,-81.4379,40.5091,-81.4571
201707,23,1915,201707,23,2042,DELAWARE,10,2017,July,Flash Flood,C,3,NEW CASTLE,PHI,23-JUL-17 19:15:00,EST-5,23-JUL-17 20:42:00,0,0,0,0,0,0.00K,0.00K,Mesonet,,,Heavy Rain,,,,1,MT CUBA,1,CENTERVILLE,39.77,-75.64,39.8037,-75.6162
201707,23,1930,201707,23,2030,PENNSYLVANIA,42,2017,July,Flash Flood,C,29,CHESTER,PHI,23-JUL-17 19:30:00,EST-5,23-JUL-17 20:30:00,0,0,0,0,0,0.00K,0.00K,Broadcast Media,,,Heavy Rain,,,,1,CHATWOOD,1,CHATWOOD,39.96,-75.6,39.9628,-75.594
201707,23,1930,201707,23,2030,PENNSYLVANIA,42,2017,July,Flash Flood,C,29,CHESTER,PHI,23-JUL-17 19:30:00,EST-5,23-JUL-17 20:30:00,0,0,0,0,0,0.00K,0.00K,Trained Spotter,,,Heavy Rain,,,,1,ROSEDALE,1,ROSEDALE,39.8433,-75.6786,39.847,-75.6607
201707,23,1930,201707,23,2215,ARIZONA,4,2017,July,Flash Flood,C,13,MARICOPA,PSR,23-JUL-17 19:30:00,MST-7,23-JUL-17 22:15:00,0,0,0,0,0,5.00K,0.00K,Department of Highways,,,Heavy Rain,,,,4,MOBILE,4,MOBILE,33.0376,-112.2089,33.0956,-112.2219
201707,23,1950,201707,23,2200,PENNSYLVANIA,42,2017,July,Flood,C,125,WASHINGTON,PBZ,23-JUL-17 19:50:00,EST-5,23-JUL-17 22:00:00,0,0,0,0,0,0.00K,0.00K,Social Media,,,Heavy Rain,,,,1,WASHINGTON,1,WASHINGTON,40.1855,-80.2596,40.1845,-80.2576
201707,23,1958,201707,24,5,MARYLAND,24,2017,July,Flood,C,25,HARFORD,LWX,23-JUL-17 19:58:00,EST-5,24-JUL-17 00:05:00,0,0,0,0,0,0.00K,0.00K,State Official,,,Heavy Rain,,,,0,ABERDEEN,1,SWAN CREEK,39.5181,-76.1682,39.5142,-76.1483
201707,23,2000,201707,23,2359,DELAWARE,10,2017,July,Flood,C,3,NEW CASTLE,PHI,23-JUL-17 20:00:00,EST-5,23-JUL-17 23:59:00,0,0,0,0,0,0.00K,0.00K,Newspaper,,,Heavy Rain,,,,1,GRANOGUE,0,CLAYMONT,39.8181,-75.5681,39.8023,-75.4665
201707,23,2000,201707,23,2200,PENNSYLVANIA,42,2017,July,Flash Flood,C,19,BUTLER,PBZ,23-JUL-17 20:00:00,EST-5,23-JUL-17 22:00:00,0,0,0,0,0,0.00K,0.00K,State Official,,,Heavy Rain,,,,2,BONUS,2,BONUS,41.14,-79.7,41.133,-79.6929
201707,23,2006,201707,24,2200,OHIO,39,2017,July,Flash Flood,C,13,BELMONT,PBZ,23-JUL-17 20:06:00,EST-5,24-JUL-17 22:00:00,0,0,0,0,0,0.00K,0.00K,Social Media,,,Heavy Rain,,,,1,HOLLOWAY,1,PEIDMONT RES,40.16,-81.13,40.1828,-81.2061
201707,23,2010,201707,23,2110,DELAWARE,10,2017,July,Flash Flood,C,3,NEW CASTLE,PHI,23-JUL-17 20:10:00,EST-5,23-JUL-17 21:10:00,0,0,0,0,0,0.00K,0.00K,Department of Highways,,,Heavy Rain,,,,1,GRANOGUE,1,GRANOGUE,39.82,-75.57,39.8178,-75.567
201707,23,2015,201707,23,2115,DELAWARE,10,2017,July,Flash Flood,C,3,NEW CASTLE,PHI,23-JUL-17 20:15:00,EST-5,23-JUL-17 21:15:00,0,0,0,0,0,0.00K,0.00K,Emergency Manager,,,Heavy Rain,,,,1,SILVERBROOK,0,SILVERBROOK,39.75,-75.62,39.7504,-75.6043
201707,23,2015,201707,23,2115,DELAWARE,10,2017,July,Flash Flood,C,3,NEW CASTLE,PHI,23-JUL-17 20:15:00,EST-5,23-JUL-17 21:15:00,0,0,0,0,0,0.00K,0.00K,Emergency Manager,,,Heavy Rain,,,,1,MT CUBA,1,HAGLEY,39.77,-75.61,39.7748,-75.5878
201707,23,2017,201707,23,2117,PENNSYLVANIA,42,2017,July,Flash Flood,C,29,CHESTER,PHI,23-JUL-17 20:17:00,EST-5,23-JUL-17 21:17:00,0,0,0,0,0,0.00K,0.00K,Trained Spotter,,,Heavy Rain,,,,0,MENDENHALL,1,MENDENHALL,39.85,-75.65,39.8539,-75.6413
201707,23,2040,201707,23,2230,PENNSYLVANIA,42,2017,July,Flash Flood,C,51,FAYETTE,PBZ,23-JUL-17 20:40:00,EST-5,23-JUL-17 22:30:00,0,0,0,0,0,0.00K,0.00K,Social Media,,,Heavy Rain,,,,1,MOYER,1,WEST OVERTON,40.0586,-79.5606,40.0828,-79.5441
201707,23,2041,201707,23,2315,PENNSYLVANIA,42,2017,July,Flash Flood,C,125,WASHINGTON,PBZ,23-JUL-17 20:41:00,EST-5,23-JUL-17 23:15:00,0,0,0,0,0,0.00K,0.00K,State Official,,,Heavy Rain,,,,1,JEWELL,0,JEWELL,40.07,-79.91,40.0708,-79.9055
201707,23,2045,201707,23,2300,WEST VIRGINIA,54,2017,July,Flash Flood,C,69,OHIO,PBZ,23-JUL-17 20:45:00,EST-5,23-JUL-17 23:00:00,0,0,0,0,0,0.00K,0.00K,Emergency Manager,,,Heavy Rain,,,,1,WARWOOD,1,WARWOOD,40.1096,-80.6966,40.0991,-80.7069
201707,23,2047,201707,23,2300,OHIO,39,2017,July,Flash Flood,C,13,BELMONT,PBZ,23-JUL-17 20:47:00,EST-5,23-JUL-17 23:00:00,0,0,0,0,0,0.00K,0.00K,Social Media,,,Heavy Rain,,,,1,DILLES BOTTOM,1,SHADYSIDE,39.9213,-80.8039,39.9662,-80.7658
201707,23,2059,201707,23,2300,PENNSYLVANIA,42,2017,July,Flash Flood,C,129,WESTMORELAND,PBZ,23-JUL-17 20:59:00,EST-5,23-JUL-17 23:00:00,0,0,0,0,0,0.00K,0.00K,State Official,,,Heavy Rain,,,,1,WEBSTER,1,FELLSBURG,40.19,-79.85,40.1868,-79.8047
201707,23,2101,201707,23,2330,PENNSYLVANIA,42,2017,July,Flash Flood,C,129,WESTMORELAND,PBZ,23-JUL-17 21:01:00,EST-5,23-JUL-17 23:30:00,0,0,0,0,0,0.00K,0.00K,State Official,,,Heavy Rain,,,,1,MT PLEASANT,1,MT PLEASANT,40.1601,-79.5639,40.1516,-79.5259
201707,23,2104,201707,23,2300,PENNSYLVANIA,42,2017,July,Flood,C,125,WASHINGTON,PBZ,23-JUL-17 21:04:00,EST-5,23-JUL-17 23:00:00,0,0,0,0,0,0.00K,0.00K,911 Call Center,,,Heavy Rain,,,,0,CHARLEROI,0,SPEERS,40.15,-79.9,40.129,-79.8878
201707,23,2107,201707,23,2300,PENNSYLVANIA,42,2017,July,Flash Flood,C,129,WESTMORELAND,PBZ,23-JUL-17 21:07:00,EST-5,23-JUL-17 23:00:00,0,0,0,0,0,0.00K,0.00K,State Official,,,Heavy Rain,,,,1,HAWKEYE,0,SCOTTDALE,40.1235,-79.5657,40.0965,-79.6011
201707,23,2107,201707,23,2300,PENNSYLVANIA,42,2017,July,Flash Flood,C,129,WESTMORELAND,PBZ,23-JUL-17 21:07:00,EST-5,23-JUL-17 23:00:00,0,0,0,0,0,0.00K,0.00K,State Official,,,Heavy Rain,,,,1,SMITHTON,0,SMITHTON,40.15,-79.74,40.1509,-79.7451
201707,23,2118,201707,23,2300,OHIO,39,2017,July,Flash Flood,C,59,GUERNSEY,PBZ,23-JUL-17 21:18:00,EST-5,23-JUL-17 23:00:00,0,0,0,0,0,0.00K,0.00K,Public,,,Heavy Rain,,,,5,FAIRVIEW,2,SALESVILLE,40.0141,-81.145,39.9893,-81.316
201707,23,2130,201707,24,500,ARIZONA,4,2017,July,Flash Flood,C,25,YAVAPAI,FGZ,23-JUL-17 21:30:00,MST-7,24-JUL-17 05:00:00,0,0,0,0,0,0.00K,0.00K,Trained Spotter,,,Heavy Rain,,,,1,CANYON,6,ROCK SPGS,34.09,-112.15,33.9668,-112.1429
201707,23,2135,201707,23,2310,PENNSYLVANIA,42,2017,July,Flash Flood,C,15,BRADFORD,BGM,23-JUL-17 21:35:00,EST-5,23-JUL-17 23:10:00,0,0,0,0,0,25.00K,0.00K,State Official,,,Heavy Rain,,,,1,TROY,2,TROY,41.7734,-76.8192,41.7719,-76.7677
201707,23,2140,201707,23,2240,DELAWARE,10,2017,July,Flash Flood,C,3,NEW CASTLE,PHI,23-JUL-17 21:40:00,EST-5,23-JUL-17 22:40:00,0,0,0,0,0,0.00K,0.00K,Mesonet,,,Heavy Rain,,,,1,STANTON,1,STANTON,39.7145,-75.6486,39.7158,-75.6409
201707,23,2230,201707,23,2350,NEW YORK,36,2017,July,Flash Flood,C,107,TIOGA,BGM,23-JUL-17 22:30:00,EST-5,23-JUL-17 23:50:00,0,0,0,0,0,284.00K,0.00K,Department of Highways,,,Heavy Rain,,,,1,NICHOLS,1,NICHOLS,42.0254,-76.38,42.0243,-76.3581
201707,23,2258,201707,23,2350,PENNSYLVANIA,42,2017,July,Flash Flood,C,15,BRADFORD,BGM,23-JUL-17 22:58:00,EST-5,23-JUL-17 23:50:00,0,0,0,0,0,125.00K,0.00K,State Official,,,Heavy Rain,,,,3,WINDHAM CENTER,2,WINDHAM CENTER,41.9953,-76.3694,41.9963,-76.3001
201707,23,2300,201707,24,130,PENNSYLVANIA,42,2017,July,Flash Flood,C,15,BRADFORD,BGM,23-JUL-17 23:00:00,EST-5,24-JUL-17 01:30:00,0,0,0,0,0,75.00K,0.00K,State Official,,,Heavy Rain,,,,1,ROME,2,MYERSBURG,41.8586,-76.3557,41.833,-76.3701
201707,23,2300,201707,24,125,PENNSYLVANIA,42,2017,July,Flash Flood,C,15,BRADFORD,BGM,23-JUL-17 23:00:00,EST-5,24-JUL-17 01:25:00,0,0,0,0,0,10.00K,0.00K,State Official,,,Heavy Rain,,,,3,LITCHFIELD,2,WINDHAM CENTER,41.9396,-76.377,41.9445,-76.3165
201707,23,2306,201707,23,2350,NEW YORK,36,2017,July,Flash Flood,C,7,BROOME,BGM,23-JUL-17 23:06:00,EST-5,23-JUL-17 23:50:00,0,0,0,0,0,165.00K,0.00K,Department of Highways,,,Heavy Rain,,,,0,BINGHAMTON,1,PARK TERRACE,42.1181,-75.9051,42.0842,-75.9251
201707,23,2306,201707,23,2350,NEW YORK,36,2017,July,Flash Flood,C,7,BROOME,BGM,23-JUL-17 23:06:00,EST-5,23-JUL-17 23:50:00,0,0,0,0,0,30.00K,0.00K,Department of Highways,,,Heavy Rain,,,,2,LANGDON,1,BLATCHLEY,42.0962,-75.8077,42.0045,-75.7356
201707,23,2318,201707,23,2355,PENNSYLVANIA,42,2017,July,Flash Flood,C,15,BRADFORD,BGM,23-JUL-17 23:18:00,EST-5,23-JUL-17 23:55:00,0,0,0,0,0,250.00K,0.00K,State Official,,,Heavy Rain,,,,2,WINDHAM,1,WINDHAM,41.9983,-76.2822,41.9575,-76.2774
201707,23,2320,201707,24,115,PENNSYLVANIA,42,2017,July,Flash Flood,C,117,TIOGA,CTP,23-JUL-17 23:20:00,EST-5,24-JUL-17 01:15:00,0,0,0,0,0,0.00K,0.00K,State Official,,,Heavy Rain,,,,2,STOKESDALE,2,WHITNEYVILLE,41.8021,-77.3129,41.7949,-77.227
201707,23,2320,201707,31,0,PENNSYLVANIA,42,2017,July,Flash Flood,C,117,TIOGA,CTP,23-JUL-17 23:20:00,EST-5,31-JUL-17 00:00:00,0,0,0,0,0,0.00K,0.00K,State Official,,,Heavy Rain,,,,1,CHARLESTON,4,CHERRY FLATS,41.75,-77.25,41.6884,-77.2435
201707,23,2328,201707,24,30,NEW YORK,36,2017,July,Flash Flood,C,7,BROOME,BGM,23-JUL-17 23:28:00,EST-5,24-JUL-17 00:30:00,0,0,0,0,0,45.00K,0.00K,State Official,,,Heavy Rain,,,,1,CORBETTSVILLE,0,CORBETTSVILLE,42.02,-75.79,42.0139,-75.7779
